Requête,SELECT(n),JOIN(n),FILTER(1ou 0),UNION(n ou 0),ORDER BY(1ou 0),GROUP BY(1ou 0),LIMIT/OFFSET(1ou 0)
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department13.University901.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department5.University9948.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department17.University6607.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department11.University138.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department11.University4514.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department10.University7908.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department15.University2473.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department11.University8001.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department0.University4090.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department4.University7109.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department8.University1513.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department16.University6923.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department6.University7251.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department13.University292.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department16.University9223.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department1.University1131.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department18.University6753.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department18.University5697.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department5.University2120.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department1.University1158.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department14.University2168.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department12.University7898.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department12.University1998.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department10.University508.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department11.University3378.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department17.University7579.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department9.University7078.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department15.University736.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department6.University428.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department3.University5803.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department17.University4118.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department11.University3325.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department7.University10111.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department10.University432.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department11.University5847.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department4.University7976.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department10.University9995.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department1.University4944.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department0.University9240.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department14.University8811.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department8.University3699.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department11.University4835.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department13.University1939.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department18.University1667.edu> .
}",4,3,0,0,0,0,0
"SELECT ?X ?Y1 ?Y2 ?Y3 WHERE{
	?X <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://swat.cse.lehigh.edu/onto/univ-bench.owl#AssistantProfessor> .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#name> ?Y1 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#emailAddress> ?Y2 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone> ?Y3 .
	?X <http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor> <http://www.Department0.University9086.edu> .
}",4,3,0,0,0,0,0
